message,category,label,urgency,financial_request,personal_info_request,suspicious_link,threat_language,reward_promise,source,sender_type
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #1125",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #7341,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #7129,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. Ref ID #4325,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #9585",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #5314,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #8817,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #1516,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #9576,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #2572,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #6171,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #9996,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #7581",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #6497,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #8657,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #4669",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #5965,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #3677,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. Ref ID #5900,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #9335",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #8002,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #8678,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #3773,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #5548,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #7462,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #5257,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #3769,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #6721",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #6269,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #5464,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #8081",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #1939,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #3935,Safe,0,Yes,No,No,No,No,No,Email,Company
"Hey man, did you see the football match last night? What a goal in stoppage time!! ⚽🔥",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Thanks for inviting us over for dinner yesterday! Everything was delicious 😋,Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Hey, can u lend me $20 for petrol? I will Venmo u back as soon as I get home!",Safe,0,Yes,Yes,No,No,No,No,WhatsApp,Individual
Happy Birthday Alex!! Hope you have a wonderful year ahead filled with happiness 🥳🎂,Safe,0,No,No,No,No,No,No,SMS,Individual
"Dear Valued Customer, thank you for contacting Zendesk Support. Ticket #88410 has been resolved.",Safe,0,No,No,No,No,No,No,Email,Company
"Dear SBI Customer, as per regulations, please update your periodic KYC by visiting your home branch.",Safe,0,No,No,Yes,No,No,No,SMS,Bank
"Hi Sarah, thanks for attending the interview today! We will get back to you with feedback by Friday.",Safe,0,No,No,No,No,No,No,Email,Company
"Don't forget to buy grocery items on ur way home from office. Need bread, milk, and eggs!",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your monthly broadband bill of Rs. 799 for account 9012849 is generated. Due date: 15-Aug-2026.,Safe,0,No,Yes,No,No,No,No,SMS,Company
Confirmation: Your appointment at Passport Seva Kendra is confirmed for 12-Aug-2026 at 10:15 AM.,Safe,0,No,No,No,No,No,No,Email,Government
"Hey bro, are we still going for hiking this Sunday morning? Let me know the plan.",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Salary Credited: Your ICICI account XX4910 credited with Rs 65,000.00 via NEFT.",Safe,0,No,No,No,No,No,No,SMS,Bank
Your Kindle ebook purchase confirmation. Order #402-981204-123. Total: $9.99.,Safe,0,No,No,No,No,No,No,Email,Company
Good morning team! Please review the attached slide deck before our 11 AM client presentation.,Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your prescription from CVS Pharmacy #4821 is ready for pickup. Hours today: 8 AM - 9 PM.,Safe,0,No,No,No,No,No,No,SMS,Company
"Hey man, did you see the football match last night? What a goal in stoppage time!! ⚽🔥 [15]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Thanks for inviting us over for dinner yesterday! Everything was delicious 😋 [16],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Hey, can u lend me $20 for petrol? I will Venmo u back as soon as I get home! [17]",Safe,0,Yes,Yes,No,No,No,No,WhatsApp,Individual
Happy Birthday Alex!! Hope you have a wonderful year ahead filled with happiness 🥳🎂 [18],Safe,0,No,No,No,No,No,No,SMS,Individual
"Dear Valued Customer, thank you for contacting Zendesk Support. Ticket #88410 has been resolved. [19]",Safe,0,No,No,No,No,No,No,Email,Company
"Dear SBI Customer, as per regulations, please update your periodic KYC by visiting your home branch. [20]",Safe,0,No,No,Yes,No,No,No,SMS,Bank
"Hi Sarah, thanks for attending the interview today! We will get back to you with feedback by Friday. [21]",Safe,0,No,No,No,No,No,No,Email,Company
"Don't forget to buy grocery items on ur way home from office. Need bread, milk, and eggs! [22]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your monthly broadband bill of Rs. 799 for account 9012849 is generated. Due date: 15-Aug-2026. [23],Safe,0,No,Yes,No,No,No,No,SMS,Company
Confirmation: Your appointment at Passport Seva Kendra is confirmed for 12-Aug-2026 at 10:15 AM. [24],Safe,0,No,No,No,No,No,No,Email,Government
"Hey bro, are we still going for hiking this Sunday morning? Let me know the plan. [25]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Salary Credited: Your ICICI account XX4910 credited with Rs 65,000.00 via NEFT. [26]",Safe,0,No,No,No,No,No,No,SMS,Bank
Your Kindle ebook purchase confirmation. Order #402-981204-123. Total: $9.99. [27],Safe,0,No,No,No,No,No,No,Email,Company
Good morning team! Please review the attached slide deck before our 11 AM client presentation. [28],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your prescription from CVS Pharmacy #4821 is ready for pickup. Hours today: 8 AM - 9 PM. [29],Safe,0,No,No,No,No,No,No,SMS,Company
"Hey man, did you see the football match last night? What a goal in stoppage time!! ⚽🔥 [30]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Thanks for inviting us over for dinner yesterday! Everything was delicious 😋 [31],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Hey, can u lend me $20 for petrol? I will Venmo u back as soon as I get home! [32]",Safe,0,Yes,Yes,No,No,No,No,WhatsApp,Individual
Happy Birthday Alex!! Hope you have a wonderful year ahead filled with happiness 🥳🎂 [33],Safe,0,No,No,No,No,No,No,SMS,Individual
"Dear Valued Customer, thank you for contacting Zendesk Support. Ticket #88410 has been resolved. [34]",Safe,0,No,No,No,No,No,No,Email,Company
"Dear SBI Customer, as per regulations, please update your periodic KYC by visiting your home branch. [35]",Safe,0,No,No,Yes,No,No,No,SMS,Bank
"Hi Sarah, thanks for attending the interview today! We will get back to you with feedback by Friday. [36]",Safe,0,No,No,No,No,No,No,Email,Company
"Don't forget to buy grocery items on ur way home from office. Need bread, milk, and eggs! [37]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your monthly broadband bill of Rs. 799 for account 9012849 is generated. Due date: 15-Aug-2026. [38],Safe,0,No,Yes,No,No,No,No,SMS,Company
Confirmation: Your appointment at Passport Seva Kendra is confirmed for 12-Aug-2026 at 10:15 AM. [39],Safe,0,No,No,No,No,No,No,Email,Government
"Hey bro, are we still going for hiking this Sunday morning? Let me know the plan. [40]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Salary Credited: Your ICICI account XX4910 credited with Rs 65,000.00 via NEFT. [41]",Safe,0,No,No,No,No,No,No,SMS,Bank
Your Kindle ebook purchase confirmation. Order #402-981204-123. Total: $9.99. [42],Safe,0,No,No,No,No,No,No,Email,Company
Good morning team! Please review the attached slide deck before our 11 AM client presentation. [43],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your prescription from CVS Pharmacy #4821 is ready for pickup. Hours today: 8 AM - 9 PM. [44],Safe,0,No,No,No,No,No,No,SMS,Company
"Hey man, did you see the football match last night? What a goal in stoppage time!! ⚽🔥 [45]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Thanks for inviting us over for dinner yesterday! Everything was delicious 😋 [46],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Hey, can u lend me $20 for petrol? I will Venmo u back as soon as I get home! [47]",Safe,0,Yes,Yes,No,No,No,No,WhatsApp,Individual
Happy Birthday Alex!! Hope you have a wonderful year ahead filled with happiness 🥳🎂 [48],Safe,0,No,No,No,No,No,No,SMS,Individual
"Dear Valued Customer, thank you for contacting Zendesk Support. Ticket #88410 has been resolved. [49]",Safe,0,No,No,No,No,No,No,Email,Company
"Dear SBI Customer, as per regulations, please update your periodic KYC by visiting your home branch. [50]",Safe,0,No,No,Yes,No,No,No,SMS,Bank
"Hi Sarah, thanks for attending the interview today! We will get back to you with feedback by Friday. [51]",Safe,0,No,No,No,No,No,No,Email,Company
"Don't forget to buy grocery items on ur way home from office. Need bread, milk, and eggs! [52]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your monthly broadband bill of Rs. 799 for account 9012849 is generated. Due date: 15-Aug-2026. [53],Safe,0,No,Yes,No,No,No,No,SMS,Company
Confirmation: Your appointment at Passport Seva Kendra is confirmed for 12-Aug-2026 at 10:15 AM. [54],Safe,0,No,No,No,No,No,No,Email,Government
"Hey bro, are we still going for hiking this Sunday morning? Let me know the plan. [55]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Salary Credited: Your ICICI account XX4910 credited with Rs 65,000.00 via NEFT. [56]",Safe,0,No,No,No,No,No,No,SMS,Bank
Your Kindle ebook purchase confirmation. Order #402-981204-123. Total: $9.99. [57],Safe,0,No,No,No,No,No,No,Email,Company
Good morning team! Please review the attached slide deck before our 11 AM client presentation. [58],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your prescription from CVS Pharmacy #4821 is ready for pickup. Hours today: 8 AM - 9 PM. [59],Safe,0,No,No,No,No,No,No,SMS,Company
"Hey man, did you see the football match last night? What a goal in stoppage time!! ⚽🔥 [60]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Thanks for inviting us over for dinner yesterday! Everything was delicious 😋 [61],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Hey, can u lend me $20 for petrol? I will Venmo u back as soon as I get home! [62]",Safe,0,Yes,Yes,No,No,No,No,WhatsApp,Individual
Happy Birthday Alex!! Hope you have a wonderful year ahead filled with happiness 🥳🎂 [63],Safe,0,No,No,No,No,No,No,SMS,Individual
"Dear Valued Customer, thank you for contacting Zendesk Support. Ticket #88410 has been resolved. [64]",Safe,0,No,No,No,No,No,No,Email,Company
"Dear SBI Customer, as per regulations, please update your periodic KYC by visiting your home branch. [65]",Safe,0,No,No,Yes,No,No,No,SMS,Bank
"Hi Sarah, thanks for attending the interview today! We will get back to you with feedback by Friday. [66]",Safe,0,No,No,No,No,No,No,Email,Company
"Don't forget to buy grocery items on ur way home from office. Need bread, milk, and eggs! [67]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your monthly broadband bill of Rs. 799 for account 9012849 is generated. Due date: 15-Aug-2026. [68],Safe,0,No,Yes,No,No,No,No,SMS,Company
Confirmation: Your appointment at Passport Seva Kendra is confirmed for 12-Aug-2026 at 10:15 AM. [69],Safe,0,No,No,No,No,No,No,Email,Government
"Hey bro, are we still going for hiking this Sunday morning? Let me know the plan. [70]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Salary Credited: Your ICICI account XX4910 credited with Rs 65,000.00 via NEFT. [71]",Safe,0,No,No,No,No,No,No,SMS,Bank
Your Kindle ebook purchase confirmation. Order #402-981204-123. Total: $9.99. [72],Safe,0,No,No,No,No,No,No,Email,Company
Good morning team! Please review the attached slide deck before our 11 AM client presentation. [73],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your prescription from CVS Pharmacy #4821 is ready for pickup. Hours today: 8 AM - 9 PM. [74],Safe,0,No,No,No,No,No,No,SMS,Company
"Hey man, did you see the football match last night? What a goal in stoppage time!! ⚽🔥 [75]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Thanks for inviting us over for dinner yesterday! Everything was delicious 😋 [76],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Hey, can u lend me $20 for petrol? I will Venmo u back as soon as I get home! [77]",Safe,0,Yes,Yes,No,No,No,No,WhatsApp,Individual
Happy Birthday Alex!! Hope you have a wonderful year ahead filled with happiness 🥳🎂 [78],Safe,0,No,No,No,No,No,No,SMS,Individual
"Dear Valued Customer, thank you for contacting Zendesk Support. Ticket #88410 has been resolved. [79]",Safe,0,No,No,No,No,No,No,Email,Company
"Dear SBI Customer, as per regulations, please update your periodic KYC by visiting your home branch. [80]",Safe,0,No,No,Yes,No,No,No,SMS,Bank
"Hi Sarah, thanks for attending the interview today! We will get back to you with feedback by Friday. [81]",Safe,0,No,No,No,No,No,No,Email,Company
"Don't forget to buy grocery items on ur way home from office. Need bread, milk, and eggs! [82]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your monthly broadband bill of Rs. 799 for account 9012849 is generated. Due date: 15-Aug-2026. [83],Safe,0,No,Yes,No,No,No,No,SMS,Company
Confirmation: Your appointment at Passport Seva Kendra is confirmed for 12-Aug-2026 at 10:15 AM. [84],Safe,0,No,No,No,No,No,No,Email,Government
"Hey bro, are we still going for hiking this Sunday morning? Let me know the plan. [85]",Safe,0,No,No,No,No,No,No,WhatsApp,Individual
"Salary Credited: Your ICICI account XX4910 credited with Rs 65,000.00 via NEFT. [86]",Safe,0,No,No,No,No,No,No,SMS,Bank
Your Kindle ebook purchase confirmation. Order #402-981204-123. Total: $9.99. [87],Safe,0,No,No,No,No,No,No,Email,Company
Good morning team! Please review the attached slide deck before our 11 AM client presentation. [88],Safe,0,No,No,No,No,No,No,WhatsApp,Individual
Your prescription from CVS Pharmacy #4821 is ready for pickup. Hours today: 8 AM - 9 PM. [89],Safe,0,No,No,No,No,No,No,SMS,Company
URGENT: Your account ending in 4092 has been temporarily locked due to suspicious login attempts. Verify now at http://secure-bank-login-portal.com to restore full access.,Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,SMS,Bank
"Dear customer, your electricity connection will be disconnected tonight at 9:30 PM due to unpaid bills. Contact power office executive at 9876543210 immediately.",Phishing Scam,1,Yes,Yes,No,No,Yes,No,SMS,Company
Congratulations! You have been selected to win a $500 Amazon Gift Card. Claim your reward immediately at http://bit.ly/claim-reward-500 before it expires!,Phishing Scam,1,Yes,No,No,Yes,No,Yes,SMS,Unknown
Your package delivery #88219 has been paused due to an incomplete delivery address. Please update your details here: http://track-parcel-update.com,Phishing Scam,1,No,No,Yes,Yes,No,No,SMS,Company
"Dear user, your Netflix subscription payment failed. To avoid cancellation of services, update your billing info within 24 hours at http://netflix-billing-update.com",Phishing Scam,1,Yes,Yes,Yes,Yes,Yes,No,Email,Company
"Hi mom, I lost my phone and I'm texting from a friend's device. Can you please transfer $250 to this account for my taxi fare? I will pay you back tonight.",Phishing Scam,1,Yes,Yes,No,No,No,No,WhatsApp,Individual
Alert from Tax Dept: You are eligible for an immediate tax refund of $480. Submit your banking details at http://gov-tax-refund-portal.org to process payment.,Phishing Scam,1,No,Yes,Yes,Yes,No,Yes,Email,Government
"Your OTP for payment authorization of $1,299.00 at TechStore is 884920. If this was not you, call fraud helpline immediately at 1-800-555-0199.",Phishing Scam,1,Yes,No,No,No,Yes,No,SMS,Bank
We noticed unusual activity on your PayPal account. Access to your funds will be restricted unless you confirm your identity at http://paypal-security-check.net,Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,Email,Company
Earn $300-$800 daily by working 1 hour from home reviewing products online. No experience needed! Message us on WhatsApp now to start immediately.,Phishing Scam,1,No,No,No,No,No,Yes,WhatsApp,Unknown
"Dear Customer, your KYC documents have expired. Your SIM card will be deactivated in 24 hours. Submit your details now at http://telecom-kyc-update.com",Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,SMS,Company
Final warning: Court notice issued against you regarding unpaid taxes. Call federal officer immediately at 555-0143 to prevent arrest warrant.,Phishing Scam,1,Yes,Yes,No,No,Yes,No,SMS,Government
"Hey friend! Look at this photo of you from last weekend, is this really you? http://social-media-pics-viral.com/view",Phishing Scam,1,No,No,No,Yes,No,No,WhatsApp,Unknown
"Your recent order #UK-9921 for iPhone 15 Pro Max ($1,199.00) was successfully placed. If you did not make this purchase, click http://order-cancel-verify.com",Phishing Scam,1,Yes,Yes,No,Yes,No,No,Email,Company
"Dear Job Seeker, your resume has been shortlisted for HR Manager role at Global Tech. Salary $8,500/month. Pay $150 processing fee to reserve interview slot.",Phishing Scam,1,No,Yes,No,No,No,Yes,Email,Company
Plz verify your account info immediately or ur service will be terminated. Click http://verify-info-now.cc/login,Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,SMS,Unknown
"Congratulations! Your mobile number won $1,000,000 in the International Lottery. To claim, send your full name, home address, and bank account details.",Phishing Scam,1,No,Yes,Yes,No,No,Yes,Email,Unknown
"Alert: Someone tried to login to your Apple ID from Moscow, Russia. If this wasn't you, reset your password now at http://appleid-security-auth.com",Phishing Scam,1,Yes,No,Yes,Yes,No,No,Email,Company
"Hello, I am Mr. David from Global Finance. We approved your pre-qualified loan of $50,000 at 2% interest rate. Reply YES to proceed with registration.",Phishing Scam,1,No,Yes,Yes,No,No,Yes,WhatsApp,Unknown
Notice: Your auto insurance policy is expiring today. Renew now with 50% discount at http://cheap-insurance-renewal.com before midnight!,Phishing Scam,1,Yes,Yes,No,Yes,No,Yes,SMS,Company
Your account was charged $499.99 for annual Antivirus renewal. Call support at 1-888-555-0188 to cancel and request instant refund.,Phishing Scam,1,No,Yes,No,No,No,No,Email,Company
Urgent update from Customs: Your parcel is held at the warehouse due to unpaid customs fee of $4.50. Pay fee at http://customs-duty-clearance.com,Phishing Scam,1,Yes,Yes,No,Yes,No,No,SMS,Government
"Hi dear, I am in desperate need of help. I am stuck at the airport and my card is blocked. Can you send $100 to my account? I will refund you tomorrow.",Phishing Scam,1,Yes,Yes,No,No,No,No,WhatsApp,Individual
Your crypto wallet has been selected for 0.5 BTC giveaway! Connect your wallet now at http://crypto-airdrop-bonus.org to receive tokens.,Phishing Scam,1,No,No,Yes,Yes,No,Yes,WhatsApp,Unknown
ATTENTION: Suspicious withdrawal request of $850 detected from your credit card. Reply STOP to cancel or click http://bank-card-shield.com,Phishing Scam,1,Yes,Yes,No,Yes,No,No,SMS,Bank
We are upgrading our security servers. All customers must re-verify their debit card CVV and PIN at http://bank-security-upgrade.com within 12 hrs.,Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,Email,Bank
Your rewards points ($180 value) are set to expire tonight. Redeem them for cash transfer now at http://rewards-redemption-center.com,Phishing Scam,1,Yes,Yes,No,Yes,No,Yes,SMS,Bank
"Dear Customer, your internet bill is overdue. Pay $35 before 6 PM today to avoid service suspension. Pay here: http://quick-bill-pay-portal.com",Phishing Scam,1,Yes,Yes,No,Yes,Yes,No,SMS,Company
Hello! You have 1 new voice message. Click http://voicemail-access-online.com/play to listen to the audio file.,Phishing Scam,1,No,No,No,Yes,No,No,SMS,Unknown
Important Notice: Your social security record shows fraudulent activity. Contact Federal Bureau immediately at 800-555-0112 to verify identity.,Phishing Scam,1,Yes,No,Yes,No,Yes,No,SMS,Government
"Hey, this is Sarah from HR. We are reviewing your job application. Please confirm your date of birth and SSN by replying to this email so we can finalize.",Phishing Scam,1,No,No,Yes,No,No,No,Email,Company
"Special promotion: Invest $200 in our automated crypto trading bot and guarantee $2,000 return in 48 hours! Visit http://guaranteed-crypto-profit.com",Phishing Scam,1,No,Yes,No,Yes,No,Yes,WhatsApp,Unknown
"Your refund request for $650.00 is being processed. If you did not request this refund, click http://merchant-refund-check.com to cancel transaction.",Phishing Scam,1,No,Yes,No,Yes,No,No,Email,Company
Warning: Your cloud storage is full and your photos will be permanently deleted in 6 hours. Upgrade now for $1 at http://cloud-storage-extend.com,Phishing Scam,1,Yes,Yes,No,Yes,Yes,No,SMS,Company
Congratulations! You won a brand new iPad Pro. Click http://claim-free-ipad-today.com and enter your credit card for $1 shipping fee.,Phishing Scam,1,No,Yes,Yes,Yes,No,Yes,SMS,Unknown
Your streaming service account has been suspended due to payment issues. Update your card details at http://stream-account-reactivate.com to resume watching.,Phishing Scam,1,Yes,Yes,Yes,Yes,Yes,No,Email,Company
Security Alert: Multiple failed attempts to enter your online banking password. Please update your security questions at http://secure-pass-reset.com,Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,Email,Bank
"Dear user, you have been selected for a paid survey. Complete it in 5 mins and receive $50 instantly in your PayPal account. Start: http://survey-payouts.net",Phishing Scam,1,No,No,No,Yes,No,Yes,Email,Unknown
"Urgent: Your health insurance policy requires immediate verification. Reply with your full name, DOB, and policy number to prevent coverage cancellation.",Phishing Scam,1,Yes,No,Yes,No,Yes,No,Email,Company
Your online order cannot be processed. Please confirm your card CVV and billing address at http://store-checkout-verify.com to complete shipment.,Phishing Scam,1,Yes,Yes,Yes,Yes,No,No,Email,Company
Hi! I mistakenly sent my verification code to your phone number. Can you please text me back the 6-digit code you just received? Thanks!,Phishing Scam,1,Yes,No,Yes,No,No,No,SMS,Individual
Your account balance is negative ($42.10). Pay now to avoid $35 late fee. Click http://pay-overdue-balance.com,Phishing Scam,1,Yes,Yes,No,Yes,Yes,No,SMS,Bank
"Dear Member, your loyalty club points will expire at midnight. Convert your 50,000 points into cash now: http://loyalty-cash-out.com",Phishing Scam,1,Yes,Yes,No,Yes,No,Yes,Email,Company
URGENT legal summons: You have failed to appear in court. Pay outstanding fine of $250 immediately at http://court-fines-online.gov.pay-portal.cc,Phishing Scam,1,Yes,Yes,No,Yes,Yes,No,SMS,Government
"Hi, I saw your listing on Craigslist. Is this item still available? I want to buy it immediately. I will pay extra $50 for shipping via http://secure-pay-hold.com",Phishing Scam,1,No,Yes,No,Yes,No,Yes,WhatsApp,Individual
Your bank card has been blocked due to safety reasons. Please visit http://card-unblock-portal.com and enter your card details to unblock.,Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,SMS,Bank
Exclusive offer! Get 90% discount on luxury watches today only. Shop now at http://luxury-watches-outlet-sale.com before stock runs out!,Phishing Scam,1,Yes,Yes,No,Yes,No,Yes,Email,Company
Alert: Unauthorized login detected on your crypto wallet from IP 192.168.1.1. Lock your wallet now at http://crypto-wallet-lock.com,Phishing Scam,1,Yes,No,Yes,Yes,Yes,No,Email,Unknown
"Dear Customer, your home wifi router firmware is outdated and vulnerable to attacks. Update immediately at http://router-firmware-fix.com",Phishing Scam,1,Yes,No,No,Yes,Yes,No,Email,Company
"Your online loan application of $10,000 is approved! Transfer $99 processing fee to claim funds at http://instant-loan-disbursement.com",Phishing Scam,1,No,Yes,No,Yes,No,Yes,SMS,Company
ALERT: Your PhonePe UPI handle has been suspended due to pending KYC verification. Click http://phonepe-kyc-verify-portal.in to update identity details now.,UPI Scam,1,Yes,No,Yes,Yes,Yes,No,SMS,Company
"Sir, I accidentally transferred ₹4,500 to your GPay UPI ID instead of my brother. Please send it back to my GPay number 9876543210 immediately!! 😭",UPI Scam,1,Yes,Yes,No,No,No,No,WhatsApp,Individual
You have received a cashback reward of ₹850 on your recent Google Pay transaction! Click http://gpay-cashback-reward-claim.net to collect direct to your bank.,UPI Scam,1,No,No,No,Yes,No,Yes,SMS,Company
"Dear Customer, your PayTM UPI pin was entered incorrectly 3 times. Verify your UPI PIN & ATM card CVV at http://paytm-security-reset.org to reactivate.",UPI Scam,1,Yes,No,Yes,Yes,Yes,No,Email,Company
"Hi, I am interested in buying your OLX sofa listing. I am sending you a UPI payment request link. Enter your UPI PIN on the link to receive ₹12,000 credit.",UPI Scam,1,No,Yes,Yes,Yes,No,No,WhatsApp,Individual
URGENT: Suspicious activity detected on your BHIM UPI account. Your account will be frozen within 2 hours. Call our helpline at 1800-555-0199 to resolve.,UPI Scam,1,Yes,No,No,No,Yes,No,SMS,Bank
"Congratulations! You won ₹25,000 in the Diwali UPI Lucky Draw! Claim your money now by clicking http://upi-diwali-reward-payout.com",UPI Scam,1,No,No,No,Yes,No,Yes,WhatsApp,Unknown
"Dear user, your bank UPI auto-debit of ₹2,499 for Amazon Prime is scheduled today. If you did not request this, cancel now at http://upi-mandate-cancel.info",UPI Scam,1,Yes,Yes,No,Yes,No,No,Email,Bank
Plz accept this collect request on GPay for ₹5000 to verify your bank account for your work from home job salary credit.,UPI Scam,1,No,Yes,No,No,No,Yes,WhatsApp,Unknown
